id,created_at,updated_at,deleted_at,birth_date,status,version,city,state,last_date_purchase,average_ticket,items_quantity,all_revenue,all_orders,recency,marketing_source,tempo_cancelamento,cancelamento_ultimo_pedido,cancelamento
4d16e9db-d402-4694-b40b-2dd201803a73,2020-08-07 02:46:00,2020-12-28 23:13:00,2020-12-28 23:13:00,2045-11-24,canceled,3.27.1, Porto,MA,2020-10-24 23:28:00,198.129425165707,10,792.517700662829,4,116,organic_search,143 days 20:27:00,64 days 23:45:00,2020-12-28
0d402f7a-3c59-482c-b6ae-838b026860af,2017-12-16 06:52:00,2021-01-14 11:23:00,,1986-05-11,active,3.32.12, Barbosa,MS,2021-01-14 11:23:00,219.432316630204,8,438.864633260409,2,35,paid_search,,,
982333c5-abfd-4580-9b5e-cc07270c9ee6,2017-07-19 17:43:00,2021-01-11 11:23:00,,2043-08-26,paused,5.14.13, Gonçalves de da Mota,PR,2021-01-11 11:23:00,187.720482775189,9,1126.32289665113,6,38,organic_search,,,
a2a7d9a3-2bac-4d04-803e-76048771d369,2020-12-28 22:50:00,2021-01-09 11:23:00,,1990-06-15,active,2.23.11, da Cunha,SC,2021-01-09 11:23:00,189.358102842623,4,189.358102842623,1,40,organic_search,,,
7e958773-6882-4d2e-8a78-f7ffbba07bf0,2016-06-25 23:22:00,2021-01-30 11:23:00,,1976-10-08,active,4.33.10, Farias,PB,2021-01-30 11:23:00,239.30546223252,7,1675.13823562764,7,19,direct,,,
e19db60d-a53b-4ca3-8e2b-28c38d41712b,2021-01-06 00:09:00,2021-01-09 11:23:00,,1985-02-08,active,4.20.8, Porto,GO,2021-01-09 11:23:00,250.882968437026,5,250.882968437026,1,40,organic_search,,,
411db836-1bc9-4029-80ce-ad95b26ee912,2016-05-18 19:40:00,2021-01-05 11:23:00,,1973-04-20,active,4.17.8, Barbosa,DF,2021-01-05 11:23:00,191.555086292909,10,1532.44069034328,8,44,paid_search,,,
72084cca-90d8-4d72-afb5-eea07f3e0744,2020-09-28 15:37:00,2021-01-05 11:23:00,,1976-06-16,active,2.-10.7, Moraes da Serra,DF,2021-01-05 11:23:00,205.073436537165,10,820.293746148659,4,44,paid_search,,,
6e5509e7-d096-4939-a9fa-c91084ad5085,2016-04-23 13:59:00,2021-01-13 11:23:00,,1989-10-31,active,2.51.10, Alves,AP,2021-01-13 11:23:00,202.775846613732,7,1824.98261952359,9,36,direct,,,
4dd01b7d-a2b1-4a5a-88ba-cd67d5087ea0,2017-04-06 03:09:00,2021-01-12 11:23:00,,2049-09-14,active,5.9.11, Fernandes da Serra,MS,2021-01-12 11:23:00,180.081791318799,10,1800.81791318799,10,37,direct,,,
b25772cb-eba3-401b-8ac1-3ec96ea1c8c9,2019-03-10 04:39:00,2021-01-16 11:23:00,,1988-04-20,active,3.12.8, Barbosa,SP,2021-01-16 11:23:00,229.056502224927,6,2519.6215244742,11,33,paid_search,,,
bef1650e-a68c-4629-aee2-924cec89a394,2017-05-19 12:58:00,2021-01-19 11:23:00,,2056-01-14,active,4.20.7, Silveira Alegre,PE,2021-01-19 11:23:00,216.325028008402,6,1730.60022406722,8,30,paid_search,,,
027fd3cf-05dd-47c7-9e6a-011651729af5,2018-11-09 11:51:00,2021-01-23 11:23:00,,2052-01-31,paused,5.36.10, Viana de Fernandes,PB,2021-01-23 11:23:00,258.543260962942,8,775.629782888826,3,26,paid_search,,,
cc592eab-835d-4bca-89b9-0b66c2e271f4,2017-04-30 11:04:00,2018-01-22 15:54:00,2018-01-22 15:54:00,1994-01-28,canceled,4.15.10, Sales,SE,2017-11-19 08:21:00,219.228057454481,12,1753.82445963585,8,1187,paid_search,267 days 04:50:00,64 days 07:33:00,2018-01-22
3fc23fa0-da66-41b9-8366-acc4afbee37d,2016-07-17 08:18:00,2021-01-22 11:23:00,,2060-11-30,active,1.20.5, Pires,SC,2021-01-22 11:23:00,206.955668832472,16,1448.6896818273,7,27,direct,,,
6070f0ca-c578-4135-8e2c-4116a927fb5f,2018-04-15 14:41:00,2021-01-14 11:23:00,,2046-07-04,active,6.25.13, Mendes,CE,2021-01-14 11:23:00,217.389286903764,2,2173.89286903764,10,35,organic_search,,,
b408a502-d5f7-475c-99f8-d9401f052b60,2019-01-01 12:42:00,2021-01-07 11:23:00,,2047-07-20,active,3.26.9, Lima,AP,2021-01-07 11:23:00,215.90110048559,11,215.90110048559,1,42,crm,,,
3077ba55-ee36-42bd-b27b-18f267877708,2016-05-24 08:11:00,2021-01-15 11:23:00,,2053-09-10,active,4.34.6, Vieira,MT,2021-01-15 11:23:00,154.739215591157,10,1237.91372472926,8,34,direct,,,
51d4221a-50ed-462a-bd84-880ae4c0e383,2018-08-07 00:52:00,2021-01-15 11:23:00,,2064-07-10,active,4.31.10, Porto de Rodrigues,SC,2021-01-15 11:23:00,224.818040494973,7,1348.90824296984,6,34,organic_search,,,
49890d71-92c5-4829-a78d-0647bc1e2b68,2017-11-14 10:09:00,2021-01-18 11:23:00,,2064-03-02,active,3.32.1, Nascimento da Serra,PI,2021-01-18 11:23:00,198.637475352639,3,595.912426057916,3,31,telegram_whatsapp,,,
9f191da5-5539-4790-abda-6a46aab5003c,2017-08-14 09:19:00,2021-01-04 11:23:00,,1976-06-18,paused,3.30.10, Ribeiro,PR,2021-01-04 11:23:00,204.933313912995,14,1229.59988347797,6,45,organic_search,,,
8762ca97-f68f-485c-965f-203c1e6abfda,2018-06-19 08:39:00,2021-01-10 11:23:00,,2067-03-14,active,4.24.3, Fernandes,GO,2021-01-10 11:23:00,249.491664430379,13,1746.44165101265,7,39,telegram_whatsapp,,,
2a5e00ff-5fc4-47db-b4b6-b4290b6b7d8b,2017-01-24 13:36:00,2021-01-15 11:23:00,,1986-12-24,active,5.33.1, Gomes,AL,2021-01-15 11:23:00,205.451554036703,6,0.0,0,34,organic_search,,,
d75e4920-4f6e-43e5-af9a-8e5ceee30ab2,2020-03-15 19:02:00,2021-01-15 11:23:00,,1982-10-06,active,4.52.8, Melo,PA,2021-01-15 11:23:00,195.631493556439,8,2151.94642912083,11,34,crm,,,
891fbd99-d834-4a77-b35b-27f154ec2f5d,2018-11-05 05:42:00,2021-01-03 11:23:00,,2064-09-21,active,3.20.8, Moura das Pedras,BA,2021-01-03 11:23:00,222.365579831336,6,667.096739494008,3,46,crm,,,
dc1a8af5-c1d0-4cdd-bf19-cda58d2359d7,2016-09-23 19:06:00,2021-01-04 11:23:00,,2043-08-16,active,3.25.5, Cardoso Verde,DF,2021-01-04 11:23:00,223.567603429922,10,894.270413719689,4,45,none,,,
62589247-67bc-45c8-95de-7e847c42d47e,2019-08-25 02:24:00,2019-10-16 06:18:00,2019-10-16 06:18:00,1989-05-22,canceled,2.24.8, Rodrigues das Flores,SE,2019-08-30 14:04:00,225.611562027031,3,225.611562027031,1,537,organic_search,52 days 03:54:00,46 days 16:14:00,2019-10-16
c4be81f2-c3b8-433a-b93c-ac62dc2d2bab,2019-05-16 15:26:00,2021-01-10 11:23:00,,2071-12-20,active,3.5.6, Rocha,PR,2021-01-10 11:23:00,199.740059879722,12,1797.6605389175,9,39,paid_search,,,
438cbb42-329f-40e5-9d1d-da1454b2225e,2018-12-26 08:05:00,2021-01-11 11:23:00,,2044-05-23,paused,4.51.5, da Mata,BA,2021-01-11 11:23:00,252.205300498757,10,252.205300498757,1,38,organic_search,,,
295e857d-1b23-4aeb-a26d-093f55f21d1c,2017-03-23 15:46:00,2021-01-19 11:23:00,,1990-03-03,active,3.38.10, da Cunha do Campo,RN,2021-01-19 11:23:00,222.086487279187,11,2220.86487279187,10,30,none,,,
eb12eabc-5c1c-4f54-a8e2-b7cbf9197b55,2018-06-13 21:15:00,2021-01-23 11:23:00,,2044-06-22,active,6.38.8, Melo do Campo,DF,2021-01-23 11:23:00,208.211686246257,12,1665.69348997006,8,26,organic_search,,,
b5493aac-e395-4f3f-a7a6-5da0256ccb72,2016-10-24 17:41:00,2021-01-18 11:23:00,,2048-08-28,active,3.24.2, Dias de Minas,BA,2021-01-18 11:23:00,170.323388974976,10,510.970166924928,3,31,telegram_whatsapp,,,
87d5aa9f-08ae-4764-9a5a-c1b839250c33,2016-04-03 11:32:00,2021-01-04 11:23:00,,2047-03-22,active,3.14.11, Rocha de Minas,ES,2021-01-04 11:23:00,205.881557014421,7,2058.81557014421,10,45,organic_search,,,
dd1ee9d9-453f-46e7-bae9-87bd339ecf25,2020-04-22 23:33:00,2021-01-16 11:23:00,,2071-10-28,active,3.29.7, Azevedo,ES,2021-01-16 11:23:00,182.048564159584,12,1638.43707743626,9,33,paid_search,,,
34d220df-0aff-401b-9a50-4ea12560c18e,2020-06-11 11:41:00,2021-01-14 11:23:00,,2066-01-16,paused,3.17.7, da Cunha,RS,2021-01-14 11:23:00,198.084479962303,9,1584.67583969842,8,35,organic_search,,,
0959c8ae-aa4d-42c7-89d1-812ced324518,2017-05-31 23:41:00,2021-01-13 11:23:00,,2053-10-06,paused,2.30.7, Dias,MA,2021-01-13 11:23:00,207.055954597715,8,1656.44763678172,8,36,direct,,,
40e519d5-eff2-4e8f-b12d-35a39a7118ae,2017-03-28 08:22:00,2021-01-26 11:23:00,,2056-06-18,active,2.37.7, Castro,CE,2021-01-26 11:23:00,233.490080714045,11,2334.90080714045,10,23,organic_search,,,
9508b88c-a79d-463e-adb7-3c21519a2607,2021-01-20 21:26:00,2021-01-12 11:23:00,,2041-03-12,active,3.24.11, Freitas,RS,2021-01-12 11:23:00,163.689604657724,12,0.0,0,37,organic_search,,,
9bda03f7-a8b3-4a71-b645-31f77a277d18,2018-01-24 04:00:00,2021-01-15 11:23:00,,1974-05-30,active,5.22.4, das Neves de Moreira,AP,2021-01-15 11:23:00,184.844594452656,10,0.0,0,34,organic_search,,,
ccb0773b-9808-463f-ab54-61991b54ee26,2016-06-05 13:49:00,2021-01-14 11:23:00,,2064-10-02,active,1.24.10, Lima,RN,2021-01-14 11:23:00,174.725187944328,9,1397.80150355462,8,35,organic_search,,,
a26c25f4-681e-4123-8ba0-cfa63781277f,2018-06-09 01:16:00,2021-01-06 11:23:00,,2049-04-16,active,4.17.9, Pires do Campo,PB,2021-01-06 11:23:00,231.65100944668,8,1853.20807557344,8,43,crm,,,
58e18b74-e733-473e-8cbc-0544f3eab88e,2017-02-18 09:55:00,2021-01-17 11:23:00,,2056-11-23,active,2.18.3, Moreira,DF,2021-01-17 11:23:00,214.77289384872,12,2362.50183233592,11,32,crm,,,
5625aa03-6474-4bb1-a5a2-f3dfcd9e39dd,2019-08-19 11:58:00,2021-01-21 11:23:00,,2044-11-28,active,4.20.7, Pires,PB,2021-01-21 11:23:00,178.337772958501,11,891.688864792507,5,28,direct,,,
d4b1087e-c216-492c-9821-88215aae1ea2,2018-10-07 01:51:00,2021-01-11 11:23:00,,1993-05-19,active,4.21.4, Lopes,AL,2021-01-11 11:23:00,234.737646675522,7,938.950586702088,4,38,telegram_whatsapp,,,
f54c82e4-e413-4be6-9f20-beae0542bb09,2019-12-24 10:02:00,2020-08-12 18:36:00,2020-08-12 18:36:00,1983-03-17,canceled,4.30.11, Rodrigues,RN,2020-07-31 20:51:00,167.112059543831,10,1169.78441680681,7,201,direct,232 days 08:34:00,11 days 21:45:00,2020-08-12
3f6f8845-c565-469d-b89f-9002fe7b60e7,2018-04-18 23:09:00,2021-01-14 11:23:00,,2072-08-02,active,3.31.9, Gomes do Oeste,SE,2021-01-14 11:23:00,198.227080570307,5,1784.04372513276,9,35,organic_search,,,
7227b05c-8542-4e16-9db6-b39b8cf19da5,2016-11-05 22:59:00,2021-01-11 11:23:00,,2051-02-03,active,2.37.8, Barros Alegre,PB,2021-01-11 11:23:00,234.720151113912,10,704.160453341736,3,38,direct,,,
d5e94f1b-c4a1-4456-9a0a-e24dbf53c1a3,2018-09-05 06:40:00,2021-01-18 11:23:00,,1983-12-24,active,3.9.3, Sales,AL,2021-01-18 11:23:00,222.962543134262,3,1114.81271567131,5,31,organic_search,,,
9e9e30e6-7e23-4f44-bd57-919e2f5f8cc6,2019-07-14 07:34:00,2021-01-13 11:23:00,,2062-05-20,active,3.22.13, Cunha da Serra,RR,2021-01-13 11:23:00,208.948414461409,7,1462.63890122986,7,36,telegram_whatsapp,,,
615b057d-83d1-42ec-91ed-7650ed24292b,2016-06-01 21:52:00,2018-09-04 05:18:00,2018-09-04 05:18:00,1996-01-14,canceled,4.32.10, Azevedo das Flores,GO,2018-01-21 17:59:00,262.49989093941,12,787.499672818231,3,1123,telegram_whatsapp,824 days 07:26:00,225 days 11:19:00,2018-09-04
4e073240-a300-4d0a-afb8-078171bd347c,2018-08-22 17:49:00,2021-01-11 11:23:00,,2067-04-21,active,4.31.6, Costela de Farias,TO,2021-01-11 11:23:00,251.724727223693,6,1258.62363611847,5,38,paid_search,,,
23239ef9-deca-4d2d-bcbf-fa7a2af78d33,2020-03-25 00:56:00,2021-01-14 11:23:00,,2059-05-20,active,3.20.6, Moraes,AC,2021-01-14 11:23:00,219.629371272636,6,2196.29371272636,10,35,organic_search,,,
28d5ddf2-4968-41a1-b6a5-1d9e81443ab2,2019-05-27 20:06:00,2021-01-11 11:23:00,,1980-04-20,paused,3.17.6, Moreira,AC,2021-01-11 11:23:00,215.12176957337,4,1720.97415658696,8,38,direct,,,
8a336f9a-18b0-40c9-9a0a-de5dc9e903c2,2017-06-12 17:35:00,2021-01-16 11:23:00,,2044-05-12,active,5.28.6, Cunha,RS,2021-01-16 11:23:00,228.526931368679,5,1828.21545094943,8,33,none,,,
dc8ded07-66aa-4de7-96b9-e1d1f4230722,2020-10-07 19:18:00,2021-01-12 11:23:00,,2044-06-21,active,5.23.8, Freitas do Amparo,DF,2021-01-12 11:23:00,246.755830699095,11,987.023322796379,4,37,organic_search,,,
ba7226f8-92ff-4165-94d2-ec23ac1f9572,2019-11-04 14:21:00,2021-01-04 11:23:00,,2060-03-27,active,3.38.8, Viana,RO,2021-01-04 11:23:00,226.842914413859,13,680.528743241577,3,45,none,,,
dd990246-9cfc-4e21-b711-3268657ef2f1,2020-03-03 16:49:00,2021-01-14 11:23:00,,2048-10-16,active,2.32.9, Moreira,AL,2021-01-14 11:23:00,213.791250634357,9,2351.70375697792,11,35,paid_search,,,
e089e835-e52f-4c5f-87b7-8db5e0da1b54,2019-11-07 17:19:00,2021-01-16 11:23:00,,1993-01-06,active,2.25.2, Cardoso Verde,AM,2021-01-16 11:23:00,224.899247152855,9,674.697741458564,3,33,paid_search,,,
778bda4c-a47c-416a-9d96-f184a8ef4744,2019-07-02 14:02:00,2020-12-30 08:29:00,2020-12-30 08:29:00,1986-01-30,canceled,2.15.10, Porto,MT,2020-01-26 07:35:00,239.611050542705,10,1198.05525271352,5,389,organic_search,546 days 18:27:00,339 days 00:54:00,2020-12-30
b43f0f07-5cc4-47d6-8684-1a38f90b1758,2020-02-25 04:05:00,2021-01-16 11:23:00,,1975-06-08,active,3.23.8, Rocha de Campos,AM,2021-01-16 11:23:00,234.43626131738,10,2578.79887449119,11,33,telegram_whatsapp,,,
af162dd6-1985-47b1-b780-eb4a525e122e,2017-12-16 04:43:00,2021-01-14 11:23:00,,1979-05-19,active,2.30.5, Lopes,RJ,2021-01-14 11:23:00,233.615122682903,8,467.230245365807,2,35,organic_search,,,
a56f803a-aac8-4047-96ba-f30a17e247d3,2020-01-14 12:38:00,2021-01-15 11:23:00,,1975-04-22,active,2.14.7, Souza,GO,2021-01-15 11:23:00,216.275904025188,8,216.275904025188,1,34,none,,,
0cd3c8b2-626c-4b85-9764-9f4c09bc3f48,2018-01-12 17:10:00,2021-01-26 11:23:00,,2065-05-25,active,4.21.4, Aragão das Pedras,PR,2021-01-26 11:23:00,216.106606226575,7,216.106606226575,1,23,direct,,,
dfdde0cc-bc24-422b-8a0b-16ba941518b8,2017-04-10 17:47:00,2021-01-15 11:23:00,,2066-04-04,active,3.20.9, Alves dos Dourados,CE,2021-01-15 11:23:00,180.58399734016,12,1805.8399734016,10,34,organic_search,,,
221149db-7727-458d-b389-b8d42912862e,2016-10-24 16:43:00,2021-01-19 11:23:00,,2042-01-28,active,4.43.11, Moraes,MA,2021-01-19 11:23:00,198.354650324108,9,595.063950972325,3,30,organic_search,,,
9cd4b14d-f58b-456e-b48b-8562ae48c59d,2017-12-07 10:56:00,2021-01-11 11:23:00,,1992-06-17,active,3.46.4, Araújo,MT,2021-01-11 11:23:00,193.971247938576,4,387.942495877151,2,38,paid_search,,,
82890d49-1502-47e3-89c4-1ca5514baaf4,2016-08-24 15:19:00,2021-01-18 11:23:00,,2050-12-15,active,4.19.9, da Luz de Goiás,RS,2021-01-18 11:23:00,226.094885052864,8,1130.47442526432,5,31,telegram_whatsapp,,,
59572b05-d0dc-41e0-8306-fdac06de2e43,2019-03-09 08:37:00,2021-01-13 11:23:00,,1987-08-09,paused,5.24.8, da Costa da Praia,ES,2021-01-13 11:23:00,234.516857431279,8,2579.68543174407,11,36,organic_search,,,
809cb2fa-2520-4d3d-a77f-8e01c6cff132,2018-07-03 19:36:00,2021-01-15 11:23:00,,1975-05-08,active,3.54.9, Souza do Oeste,PE,2021-01-15 11:23:00,226.50776048656,7,1585.55432340592,7,34,telegram_whatsapp,,,
d7704c46-2ab7-4bbc-85d1-dea6f4dda2ba,2016-05-06 01:23:00,2021-01-10 11:23:00,,2045-08-05,active,2.16.4, Jesus,RN,2021-01-10 11:23:00,252.440862571091,9,2271.96776313982,9,39,organic_search,,,
c2a6e447-ca97-40cd-91d4-1b55168d551e,2019-06-12 14:54:00,2021-01-30 11:23:00,,2059-01-01,active,3.17.9, Dias do Amparo,ES,2021-01-30 11:23:00,194.921781257245,7,1559.37425005796,8,19,paid_search,,,
35cffbc4-7f53-4a6b-9b59-b914223cdaca,2020-06-15 17:39:00,2021-01-14 11:23:00,,2054-10-25,active,6.23.8, Cunha,SP,2021-01-14 11:23:00,217.150134320321,10,1737.20107456257,8,35,organic_search,,,
941f0751-9b39-4df9-8930-2b70fa21468c,2020-01-25 00:19:00,2021-01-11 11:23:00,,1973-01-31,active,3.21.14, da Paz,MS,2021-01-11 11:23:00,200.865041288533,7,0.0,0,38,crm,,,
a21fa8be-54da-4847-a01b-c5b9706bd654,2018-07-23 03:42:00,2021-01-11 11:23:00,,1992-06-16,active,4.5.8, Silva,CE,2021-01-11 11:23:00,190.694153048477,9,1144.16491829086,6,38,organic_search,,,
b60bf011-ca5b-4c10-a64b-a8a53c84cc3f,2021-02-11 20:01:00,2021-01-11 11:23:00,,1977-03-30,active,3.17.10, Moura,PI,2021-01-11 11:23:00,232.104320390812,8,0.0,0,38,paid_search,,,
bab5d04d-5ce8-4943-8322-433bb4a9d966,2019-06-01 04:51:00,2021-01-14 11:23:00,,1995-01-17,active,4.13.4, Dias,GO,2021-01-14 11:23:00,264.630502180462,9,2117.04401744369,8,35,organic_search,,,
8d7a0c9a-4063-463f-a772-ad59d50a8ada,2016-05-23 19:05:00,2021-01-10 11:23:00,,2063-09-05,paused,5.24.8, Lima de Azevedo,RR,2021-01-10 11:23:00,227.486932668183,9,1819.89546134546,8,39,organic_search,,,
2bf10d4e-1eba-4986-b675-073ed8812769,2017-10-05 09:11:00,2021-01-07 11:23:00,,2058-03-29,active,4.23.10, da Cruz de Lopes,PB,2021-01-07 11:23:00,231.565498632738,7,926.261994530952,4,42,direct,,,
d160c9a9-90e3-445a-a8c8-5c9ef8ce3a75,2019-09-29 17:55:00,2021-01-18 11:23:00,,2064-09-01,active,4.36.10, Souza,GO,2021-01-18 11:23:00,216.385607354923,4,865.542429419692,4,31,organic_search,,,
14f31a86-ace0-47c9-ba2a-6163ab195262,2016-07-03 00:20:00,2021-01-08 11:23:00,,2062-05-06,active,5.31.6, da Cunha Verde,MG,2021-01-08 11:23:00,162.027635925665,9,1134.19345147966,7,41,paid_search,,,
76aef025-0ecc-47d6-8e07-00cc66cda115,2020-11-25 07:00:00,2021-02-17 12:16:00,2021-02-17 12:16:00,2046-04-02,canceled,2.18.12, da Mata da Prata,GO,2020-12-25 13:05:00,197.139149024834,6,394.278298049667,2,54,direct,84 days 05:16:00,53 days 23:11:00,2021-02-17
5d805ce7-5c55-47d3-baf4-997197655c45,2019-01-07 04:07:00,2021-01-26 11:23:00,,2040-10-02,active,4.14.3, Duarte Paulista,RO,2021-01-26 11:23:00,194.796979720917,9,194.796979720917,1,23,direct,,,
172ae333-4c86-4f77-aa1d-5b37d0e29880,2017-02-19 14:33:00,2021-01-09 11:23:00,,2063-03-11,active,4.33.6, Rezende da Serra,RS,2021-01-09 11:23:00,185.45584502621,10,2040.01429528831,11,40,organic_search,,,
56657868-9deb-4270-909e-382857c1335c,2019-12-30 04:42:00,2021-01-09 11:23:00,,1979-06-20,active,3.19.7, Jesus,MT,2021-01-09 11:23:00,256.119787238637,10,256.119787238637,1,40,direct,,,
1c2f539a-5f08-4970-8f9e-afcf1fd5e67d,2019-12-08 05:01:00,2021-01-17 11:23:00,,2048-02-23,active,4.23.8, Dias,SC,2021-01-17 11:23:00,204.405290227254,7,408.810580454508,2,32,organic_search,,,
502c3545-444e-42f9-9845-094b2c71a64d,2020-06-30 03:40:00,2020-07-10 11:37:00,2020-07-10 11:37:00,2061-08-19,canceled,4.17.6, Moraes,GO,2020-07-02 08:12:00,234.624752534958,6,0.0,0,231,paid_search,10 days 07:57:00,8 days 03:25:00,2020-07-10
471e36d0-31f5-405d-9163-c7f7b40eee64,2016-12-01 21:20:00,2021-01-23 11:23:00,,2063-10-30,active,1.5.4, Nunes das Pedras,RN,2021-01-23 11:23:00,216.831412656293,12,433.662825312587,2,26,organic_search,,,
afa09ef9-bc83-48a3-8c78-34fb2d52e056,2020-01-20 00:45:00,2021-01-11 11:23:00,,2045-03-27,active,3.21.8, Cardoso,GO,2021-01-11 11:23:00,241.687241323304,5,0.0,0,38,organic_search,,,
df8b8142-9794-4ff2-9ff0-8f0a433c0e95,2020-05-19 17:20:00,2021-01-12 11:23:00,,1983-06-28,active,4.24.4, Pires,RJ,2021-01-12 11:23:00,191.912460135179,10,1535.29968108143,8,37,organic_search,,,
7df081e1-fbff-451b-8e32-c7b4fd94a2e5,2017-01-20 06:35:00,2021-01-26 11:23:00,,1977-12-26,active,4.30.1, Barros de Ferreira,AM,2021-01-26 11:23:00,223.92874208943,12,0.0,0,23,organic_search,,,
b034824f-1802-44d7-9d8b-a436aa9cea6e,2016-02-28 19:47:00,2021-01-08 11:23:00,,2047-05-13,active,4.16.10, Cavalcanti da Serra,MG,2021-01-08 11:23:00,174.783567004241,9,1922.61923704665,11,41,organic_search,,,
0ec0f09f-d468-4344-9299-b27376e7840b,2020-04-24 18:18:00,2021-01-18 11:23:00,,2055-07-29,active,4.19.8, das Neves,CE,2021-01-18 11:23:00,199.26419702424,11,1793.37777321816,9,31,organic_search,,,
6bfb16a8-11c8-4a6d-bded-a68cda5c2874,2020-04-08 12:21:00,2021-01-20 11:23:00,,2046-03-14,active,4.23.5, das Neves,AP,2021-01-20 11:23:00,235.129751497845,12,2351.29751497845,10,29,direct,,,
5439c8f6-0c85-48a5-ad12-514531fe0c17,2020-01-26 14:47:00,2021-01-11 11:23:00,,2067-09-06,active,3.4.6, da Mota,RR,2021-01-11 11:23:00,196.479470993199,1,0.0,0,38,direct,,,
db57bd33-1c35-413d-87d8-3ffa8b90dec9,2020-02-02 22:04:00,2021-01-12 11:23:00,,2055-06-23,paused,3.15.9, da Paz,PA,2021-01-12 11:23:00,213.482437239722,11,0.0,0,37,telegram_whatsapp,,,
d76ad010-99d2-487d-8e5e-6ea1a8049208,2016-05-18 16:58:00,2021-01-09 11:23:00,,2070-06-25,active,5.46.4, Correia da Prata,RJ,2021-01-09 11:23:00,256.067074671199,8,2048.53659736959,8,40,paid_search,,,
767eeb78-079a-4b71-b337-8b204887a9aa,2017-07-15 17:00:00,2019-01-25 08:00:00,2019-01-25 08:00:00,1981-01-12,canceled,3.47.9, Campos de Castro,AP,2017-10-25 02:48:00,199.348262657528,11,1196.08957594517,6,1212,crm,558 days 15:00:00,457 days 05:12:00,2019-01-25
48bc4fbe-a0cc-4f81-942c-a8ef51b7b81b,2020-06-23 23:26:00,2021-01-19 11:23:00,,1981-02-21,active,3.23.5, Gonçalves,GO,2021-01-19 11:23:00,202.062838875077,11,1414.43987212554,7,30,crm,,,
f5b51257-00c2-466e-88f9-0f5e0d71d63f,2018-08-18 02:28:00,2021-01-13 11:23:00,,2047-05-26,active,4.9.4, Nascimento de Carvalho,SE,2021-01-13 11:23:00,204.227523116124,5,1021.13761558062,5,36,direct,,,
90affdec-8af1-4a93-9672-c870430a0393,2019-11-24 21:44:00,2021-01-08 11:23:00,,1983-06-23,active,3.17.8, Novaes,MA,2021-01-08 11:23:00,241.904343905246,9,483.808687810491,2,41,organic_search,,,
e17cc962-a865-4615-b2d9-f0537a6f7973,2019-02-03 19:51:00,2021-01-02 11:23:00,,1988-11-13,active,4.20.9, da Paz de da Costa,RR,2021-01-02 11:23:00,236.864942002234,10,0.0,0,47,organic_search,,,
34cd0408-67ed-42bf-ab00-11e3bae056f3,2017-02-24 20:26:00,2021-01-20 11:23:00,,2044-12-07,active,3.7.7, Silva,SP,2021-01-20 11:23:00,214.712532466584,10,2361.83785713242,11,29,paid_search,,,
3191f50e-e80c-4236-bfd8-426509b77f93,2016-06-25 16:24:00,2021-01-01 11:23:00,,1994-07-10,active,3.10.8, Ribeiro,AC,2021-01-01 11:23:00,220.76746964099,5,1545.37228748693,7,48,direct,,,
a526d143-1be5-4d9f-b593-ebc64bee4ce0,2016-04-06 17:23:00,2020-03-04 15:52:00,2020-03-04 15:52:00,2071-08-03,canceled,4.25.4, Farias,AC,2018-05-31 20:22:00,173.298040179147,7,1732.98040179147,10,993,paid_search,1427 days 22:29:00,642 days 19:30:00,2020-03-04
3c50e9e4-735a-414b-bfc5-927bd9525e7d,2020-06-14 17:26:00,2021-01-05 11:23:00,,2040-05-24,active,4.28.10, Fernandes,RO,2021-01-05 11:23:00,236.866404565519,7,1894.93123652415,8,44,organic_search,,,
cbd69d6b-304d-479f-b90a-d6ee5cd823d0,2020-04-03 10:24:00,2021-01-17 11:23:00,,1982-05-21,active,5.12.9, Souza,TO,2021-01-17 11:23:00,241.415816114656,6,2414.15816114656,10,32,crm,,,
b766ad85-6975-490a-92a0-7eb5965611ae,2017-10-05 06:43:00,2017-11-19 19:00:00,2017-11-19 19:00:00,2068-02-10,canceled,4.9.5, Viana dos Dourados,PE,2017-10-24 16:12:00,174.427797781163,9,174.427797781163,1,1212,telegram_whatsapp,45 days 12:17:00,26 days 02:48:00,2017-11-19
214e0510-f56a-4192-936d-9f7078ad1e17,2016-07-23 20:09:00,2021-01-19 11:23:00,,2066-09-19,paused,4.10.7, Azevedo,MS,2021-01-19 11:23:00,231.140128958085,12,1386.84077374851,6,30,telegram_whatsapp,,,
949a577a-bbdd-41fa-93f9-fe9098844650,2020-03-24 19:22:00,2021-01-07 11:23:00,,1989-10-26,active,3.-2.9, Pires,MS,2021-01-07 11:23:00,194.207006793943,13,1942.07006793943,10,42,paid_search,,,
097233cc-e764-4542-a072-1d67255189a0,2019-11-19 02:59:00,2021-01-15 11:23:00,,2066-09-24,active,1.35.8, Pires da Mata,DF,2021-01-15 11:23:00,189.172800647202,7,378.345601294404,2,34,organic_search,,,
744a396d-2407-4e8a-8aa3-f9b2f08d8b44,2018-02-27 01:42:00,2021-01-22 11:23:00,,1978-10-02,active,3.24.6, Caldeira do Galho,PE,2021-01-22 11:23:00,207.246914977893,9,2279.71606475682,11,27,telegram_whatsapp,,,
5ed5df06-546e-40c0-9f62-5ca87dbef4de,2017-08-15 18:51:00,2021-01-16 11:23:00,,1991-07-30,paused,4.31.14, Gonçalves,RN,2021-01-16 11:23:00,226.879515396672,5,1361.27709238003,6,33,crm,,,
